date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:16:26	116937/116937	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Jun%202024%2007:46:28%20GMT	https://okstartups.com/product/limited-liability-company/	C:/My%20Web%20Sites/final-year-project/okstartups.com/product/limited-liability-company/index.html	(from https://okstartups.com/)
13:16:27	16243/16243	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223f73-65369ff1-49d559a6d51ffb78;br%22	https://okstartups.com/wp-content/uploads/2023/10/Vector-1.svg	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/uploads/2023/10/Vector-1.svg	(from https://okstartups.com/)
13:16:27	159367/159367	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Jun%202024%2007:46:29%20GMT	https://okstartups.com/product/company-registration/	C:/My%20Web%20Sites/final-year-project/okstartups.com/product/company-registration/index.html	(from https://okstartups.com/)
13:16:28	79424/79424	---M--	200	added ('OK')	image/png	etag:%2213640-661837be-ef3d080930022b99;;;%22	https://okstartups.com/wp-content/uploads/2024/01/Group-36466.png	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/uploads/2024/01/Group-36466.png	(from https://okstartups.com/)
13:16:29	495/495	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221ef-65369920-5c5d0dba04fd1316;br%22	https://okstartups.com/wp-content/uploads/2023/10/Shape-Strokea.svg	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/uploads/2023/10/Shape-Strokea.svg	(from https://okstartups.com/)
13:16:29	8300/8300	---M--	200	added ('OK')	image/png	etag:%22206c-66183928-15c380b06c0c417a;;;%22	https://okstartups.com/wp-content/uploads/2024/01/noun-scribbled-rotate-up-arrow-2513528.png	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/uploads/2024/01/noun-scribbled-rotate-up-arrow-2513528.png	(from https://okstartups.com/)
13:16:30	110274/110274	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Jun%202024%2007:46:31%20GMT	https://okstartups.com/product/startup-india-registration/	C:/My%20Web%20Sites/final-year-project/okstartups.com/product/startup-india-registration/index.html	(from https://okstartups.com/)
13:16:30	112277/112277	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Jun%202024%2007:46:31%20GMT	https://okstartups.com/product/fssai-registration/	C:/My%20Web%20Sites/final-year-project/okstartups.com/product/fssai-registration/index.html	(from https://okstartups.com/)
13:16:30	52747/52747	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22ce0b-6522d7f3-47cbbf9eeab5821a;br%22	https://okstartups.com/wp-content/uploads/2023/10/%e6%8b%9b%e8%81%98%e7%9f%a2%e9%87%8f%e6%8f%92%e7%94%bb%e4%ba%ba%e7%89%a9%e5%9c%ba%e6%99%af%e6%8f%92%e7%94%bb%e6%8b%9b%e8%81%981080924%e9%bb%91%e4%b8%8e%e7%99%bd-01-copy.svg	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/uploads/2023/10/%e6%8b%9b%e8%81%98%e7%9f%a2%e9%87%8f%e6%8f%92%e7%94%bb%e4%ba%ba%e7%89%a9%e5%9c%ba%e6%99%af%e6%8f%92%e7%94%bb%e6%8b%9b%e8%81%981080924%e9%bb%91%e4%b8%8e%e7%99%bd-01-copy.svg	(from https://okstartups.com/)
13:16:30	82034/82034	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Jun%202024%2007:46:32%20GMT	https://okstartups.com/ct_content_block/subscription-button/	C:/My%20Web%20Sites/final-year-project/okstartups.com/ct_content_block/subscription-button/index.html	(from https://okstartups.com/)
13:16:31	24035/24035	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225de3-6509d6b6-f520be94aafc16fb;br%22	https://okstartups.com/wp-content/uploads/2023/09/6.-about-our-team-3.svg	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/uploads/2023/09/6.-about-our-team-3.svg	(from https://okstartups.com/)
13:16:31	81864/81864	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Jun%202024%2007:46:33%20GMT	https://okstartups.com/product/private-limited-company/	C:/My%20Web%20Sites/final-year-project/okstartups.com/product/private-limited-company/index.html	(from https://okstartups.com/)
13:16:32	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2008%20Jun%202024%2007:46:33%20GMT	https://okstartups.com/product/company-incorporation/	C:/My%20Web%20Sites/final-year-project/okstartups.com/product/company-incorporation/index.html	(from https://okstartups.com/)
13:16:32	85091/85091	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2214c63-6509f045-4f3b6f9d28c1c3c1;br%22	https://okstartups.com/wp-content/uploads/2023/09/Mobile-1.svg	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/uploads/2023/09/Mobile-1.svg	(from https://okstartups.com/)
13:16:32	81791/81791	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Jun%202024%2007:46:33%20GMT	https://okstartups.com/?page_id=16410	C:/My%20Web%20Sites/final-year-project/okstartups.com/indexbf93.html	(from https://okstartups.com/)
13:16:32	26319/26319	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2266cf-6509ef52-c3399468d890454;br%22	https://okstartups.com/wp-content/uploads/2023/09/video-1.svg	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/uploads/2023/09/video-1.svg	(from https://okstartups.com/)
13:16:55	87888/87888	---MCZ	200	added ('OK')	application/javascript	etag:W/%2256ee2f1d653e2b9ea6c93dff2eacf491%22	https://cdn.razorpay.com/static/widget/subscription-button.js	C:/My%20Web%20Sites/final-year-project/cdn.razorpay.com/static/widget/subscription-button.js	(from https://okstartups.com/)
13:16:55	4580/4580	---M--	200	added ('OK')	image/png	etag:%2211e4-6522cfb3-8304ac3d0b962a8d;;;%22	https://okstartups.com/wp-content/uploads/2023/10/Pi7_ResizeGroup20.png	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/uploads/2023/10/Pi7_ResizeGroup20.png	(from https://okstartups.com/)
13:16:57	7782/7782	---M--	200	added ('OK')	image/png	etag:%221e66-6522d066-eaf27d27f46e9477;;;%22	https://okstartups.com/wp-content/uploads/2023/10/Pi7_Resizeimage1-1.png	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/uploads/2023/10/Pi7_Resizeimage1-1.png	(from https://okstartups.com/)
13:16:57	3701/3701	---M--	200	added ('OK')	image/png	etag:%22e75-653ec10c-b73ecf5fb778de8c;;;%22	https://okstartups.com/wp-content/uploads/2023/10/Pi7_ResizeEdden.png	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/uploads/2023/10/Pi7_ResizeEdden.png	(from https://okstartups.com/)
13:16:57	3431/3431	---M--	200	added ('OK')	image/png	etag:%22d67-653ec0f6-f4dc0c9ea4fdaa2d;;;%22	https://okstartups.com/wp-content/uploads/2023/10/Pi7_ResizeUnicornpost_prev_ui.png	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/uploads/2023/10/Pi7_ResizeUnicornpost_prev_ui.png	(from https://okstartups.com/)
13:16:57	7548/7548	---M--	200	added ('OK')	image/png	etag:%221d7c-653ec2d3-d87747318dd8814d;;;%22	https://okstartups.com/wp-content/uploads/2023/06/man.png	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/uploads/2023/06/man.png	(from https://okstartups.com/)
13:16:58	12733/12733	---MCZ	200	added ('OK')	text/css	etag:W/%2231c7-665f4e87-ea6987d7044d7e0e;br%22	https://okstartups.com/wp-content/plugins/woocommerce/assets/client/blocks/wc-blocks.css?ver=wc-8.9.2	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/plugins/woocommerce/assets/client/blocks/wc-blocksa9b0.css	(from https://okstartups.com/)
13:16:59	15496/15496	---MCZ	200	added ('OK')	text/css	etag:W/%223ee7-662cc46f-9f88ac4d9c35d619;br%22	https://okstartups.com/wp-content/uploads/elementor/css/post-18630.css?ver=1714209903	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/uploads/elementor/css/post-1863043f3.css	(from https://okstartups.com/)
13:16:59	82606/82606	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Jun%202024%2007:47:00%20GMT	https://okstartups.com/contact-us/	C:/My%20Web%20Sites/final-year-project/okstartups.com/contact-us/index.html	(from https://okstartups.com/)
13:16:59	81795/81795	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Jun%202024%2007:47:00%20GMT	https://okstartups.com/home-duplicate-1351/	C:/My%20Web%20Sites/final-year-project/okstartups.com/home-duplicate-1351/index.html	(from https://okstartups.com/)
13:17:00	81333/81333	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Jun%202024%2007:47:01%20GMT	https://okstartups.com/faq/	C:/My%20Web%20Sites/final-year-project/okstartups.com/faq/index.html	(from https://okstartups.com/)
13:17:00	97621/97621	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Jun%202024%2007:47:02%20GMT	https://okstartups.com/privacy-policy/	C:/My%20Web%20Sites/final-year-project/okstartups.com/privacy-policy/index.html	(from https://okstartups.com/)
13:17:01	16144/16144	---MCZ	200	added ('OK')	text/css	etag:W/%223f10-662cc46f-62e25041e4122a1;br%22	https://okstartups.com/wp-content/uploads/elementor/css/post-18611.css?ver=1714209903	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/uploads/elementor/css/post-1861143f3.css	(from https://okstartups.com/)
13:17:01	102734/102734	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Jun%202024%2007:47:02%20GMT	https://okstartups.com/terms-of-service/	C:/My%20Web%20Sites/final-year-project/okstartups.com/terms-of-service/index.html	(from https://okstartups.com/)
13:17:01	86238/86238	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Jun%202024%2007:47:02%20GMT	https://okstartups.com/refund-policy/	C:/My%20Web%20Sites/final-year-project/okstartups.com/refund-policy/index.html	(from https://okstartups.com/)
13:17:01	84250/84250	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Jun%202024%2007:47:03%20GMT	https://okstartups.com/cancellation-policy/	C:/My%20Web%20Sites/final-year-project/okstartups.com/cancellation-policy/index.html	(from https://okstartups.com/)
13:17:02	15521/15521	---MCZ	200	added ('OK')	text/css	etag:W/%223ef7-662cc46f-c24f1b0fdfe0960e;br%22	https://okstartups.com/wp-content/uploads/elementor/css/post-18756.css?ver=1714209903	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/uploads/elementor/css/post-1875643f3.css	(from https://okstartups.com/)
13:17:02	15055/15055	---MCZ	200	added ('OK')	text/css	etag:W/%223d26-662cc46f-235d82816856ee44;br%22	https://okstartups.com/wp-content/uploads/elementor/css/post-18516.css?ver=1714209903	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/uploads/elementor/css/post-1851643f3.css	(from https://okstartups.com/)
13:17:02	5615/5615	---MCZ	200	added ('OK')	text/css	etag:W/%221735-662cc46f-80403b44738024bb;br%22	https://okstartups.com/wp-content/uploads/elementor/css/post-18521.css?ver=1714209903	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/uploads/elementor/css/post-1852143f3.css	(from https://okstartups.com/)
13:17:02	4946/4946	---MCZ	200	added ('OK')	text/css	etag:W/%22144c-662cc46f-4a5156b513d913d6;br%22	https://okstartups.com/wp-content/uploads/elementor/css/post-16628.css?ver=1714209903	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/uploads/elementor/css/post-1662843f3.css	(from https://okstartups.com/)
13:17:03	83107/83107	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Jun%202024%2007:47:04%20GMT	https://okstartups.com/cart/	C:/My%20Web%20Sites/final-year-project/okstartups.com/cart/index.html	(from https://okstartups.com/)
13:17:03	4087/4087	---MCZ	200	added ('OK')	text/css	etag:W/%221119-662cc46f-d91bbe25f677d3ce;br%22	https://okstartups.com/wp-content/uploads/elementor/css/post-16609.css?ver=1714209903	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/uploads/elementor/css/post-1660943f3.css	(from https://okstartups.com/)
13:17:04	5910/5910	---MCZ	200	added ('OK')	text/css	etag:W/%221716-664e2b37-3b86deb1eb4ee9e;br%22	https://okstartups.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-css/slick.min.css?ver=4.10.33	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-css/slick.minac9c.css	(from https://okstartups.com/)
13:17:04	3332/3332	---MCZ	200	added ('OK')	text/css	etag:W/%22d96-662cc46f-2797470879d32fe0;br%22	https://okstartups.com/wp-content/uploads/elementor/css/post-13443.css?ver=1714209903	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/uploads/elementor/css/post-1344343f3.css	(from https://okstartups.com/)
13:17:05	3478/3478	---MCZ	200	added ('OK')	text/css	etag:W/%22d96-662cc46f-74842cf6fc6cd6b;br%22	https://okstartups.com/wp-content/uploads/elementor/css/post-13435.css?ver=1714209903	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/uploads/elementor/css/post-1343543f3.css	(from https://okstartups.com/)
13:17:05	3332/3332	---MCZ	200	added ('OK')	text/css	etag:W/%22d96-662cc46f-a5c7d65e2a953ce2;br%22	https://okstartups.com/wp-content/uploads/elementor/css/post-13433.css?ver=1714209903	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/uploads/elementor/css/post-1343343f3.css	(from https://okstartups.com/)
13:17:05	3550/3550	---MCZ	200	added ('OK')	text/css	etag:W/%22e7f-662cc46f-2c75ad5b3cd04835;br%22	https://okstartups.com/wp-content/uploads/elementor/css/post-13431.css?ver=1714209903	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/uploads/elementor/css/post-1343143f3.css	(from https://okstartups.com/)
13:17:05	148/148	---MCZ	200	added ('OK')	text/css	etag:W/%2294-659e43cd-a113741e1a5afc26;;;%22	https://okstartups.com/wp-content/plugins/elementskit/modules/particles/assets/css/particles.css?ver=3.5.0	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/plugins/elementskit/modules/particles/assets/css/particles3b71.css	(from https://okstartups.com/)
13:17:05	18468/18468	---MCZ	200	added ('OK')	text/css	etag:W/%224824-665371bc-7db3c6cbee8eb55c;br%22	https://okstartups.com/wp-content/plugins/elementor/assets/lib/animations/animations.min.css?ver=3.21.8	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/plugins/elementor/assets/lib/animations/animations.min3cad.css	(from https://okstartups.com/)
13:17:06	14500/14500	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2238a4-665f4e87-71c571ac63084736;br%22	https://okstartups.com/wp-content/plugins/woocommerce/assets/js/sourcebuster/sourcebuster.min.js?ver=8.9.2	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/plugins/woocommerce/assets/js/sourcebuster/sourcebuster.min1da8.js	(from https://okstartups.com/)
13:17:07	2138/2138	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2285a-665f4e87-e8abf4f02c92e48a;br%22	https://okstartups.com/wp-content/plugins/woocommerce/assets/js/frontend/order-attribution.min.js?ver=8.9.2	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/plugins/woocommerce/assets/js/frontend/order-attribution.min1da8.js	(from https://okstartups.com/)
13:17:07	1340/1340	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2253c-661823d4-6860241e2164905d;br%22	https://okstartups.com/wp-content/plugins/duracelltomi-google-tag-manager/dist/js/gtm4wp-ecommerce-generic.js?ver=1.20.2	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/plugins/duracelltomi-google-tag-manager/dist/js/gtm4wp-ecommerce-generic9ac0.js	(from https://okstartups.com/)
13:17:08	10853/10853	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%222a65-661823d4-7e3ce024ebba043b;br%22	https://okstartups.com/wp-content/plugins/duracelltomi-google-tag-manager/dist/js/gtm4wp-woocommerce.js?ver=1.20.2	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/plugins/duracelltomi-google-tag-manager/dist/js/gtm4wp-woocommerce9ac0.js	(from https://okstartups.com/)
13:17:08	6518/6518	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%221976-662cc1cb-df1d31cec2fd6d43;br%22	https://okstartups.com/wp-content/plugins/wpc-composite-products/assets/libs/ddslick/jquery.ddslick.min.js?ver=7.2.9	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/plugins/wpc-composite-products/assets/libs/ddslick/jquery.ddslick.mindc24.js	(from https://okstartups.com/)
13:17:08	5520/5520	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%221590-661d95ea-aaa4faa5e0890a07;br%22	https://okstartups.com/wp-includes/js/imagesloaded.min.js?ver=5.0.0	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-includes/js/imagesloaded.minbb93.js	(from https://okstartups.com/)
13:17:08	21480/21480	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%227411-662cc1cb-2440b9bf38569b33;br%22	https://okstartups.com/wp-content/plugins/wpc-composite-products/assets/js/frontend.js?ver=7.2.9	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/plugins/wpc-composite-products/assets/js/frontenddc24.js	(from https://okstartups.com/)
13:17:09	40/40	---M--	200	added ('OK')	application/x-javascript	etag:%2228-662f3083-6896d4530a965035;;;%22	https://okstartups.com/wp-content/plugins/elementskit-lite/libs/framework/assets/js/frontend-script.js?ver=3.1.3	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/plugins/elementskit-lite/libs/framework/assets/js/frontend-script583f.js	(from https://okstartups.com/)
13:17:09	137101/137101	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%222194d-662f3083-a4a709107184419c;br%22	https://okstartups.com/wp-content/plugins/elementskit-lite/widgets/init/assets/js/widget-scripts.js?ver=3.1.3	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/plugins/elementskit-lite/widgets/init/assets/js/widget-scripts583f.js	(from https://okstartups.com/)
13:17:09	17635/17635	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2244e3-659e43cd-d75c5a2777738987;br%22	https://okstartups.com/wp-content/plugins/elementskit/modules/parallax/assets/js/anime.js?ver=3.5.0	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/plugins/elementskit/modules/parallax/assets/js/anime3b71.js	(from https://okstartups.com/)
13:17:09	73956/73956	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22120ee-659e43cd-34bcf00b687da391;br%22	https://okstartups.com/wp-content/plugins/elementskit/modules/parallax/assets/js/parallax-frontend-scripts.js?ver=3.5.0	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/plugins/elementskit/modules/parallax/assets/js/parallax-frontend-scripts3b71.js	(from https://okstartups.com/)
13:17:10	9887/9887	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2233db-661d95ea-7dce4bc4d2501c39;br%22	https://okstartups.com/wp-includes/js/thickbox/thickbox.js?ver=3.1-20121105	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-includes/js/thickbox/thickboxab87.js	(from https://okstartups.com/)
13:17:11	141846/141846	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2222a16-66098bb9-1cc9dbef84053ea2;br%22	https://okstartups.com/wp-content/plugins/super-socializer/js/front/combined.js?ver=7.13.64	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/plugins/super-socializer/js/front/combined1eab.js	(from https://okstartups.com/)
13:17:11	30559/30559	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%227769-661834ce-6d84a02c97a09a46;br%22	https://okstartups.com/wp-content/themes/blocksy/static/bundle/main.js?ver=2.0.39	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/themes/blocksy/static/bundle/main765d.js	(from https://okstartups.com/)
13:17:12	12198/12198	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%222fa6-665371bc-551c9a03fc0acefc;br%22	https://okstartups.com/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from https://okstartups.com/)
13:17:12	286096/286096	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2245d90-664e2b37-eaddeda4b91b8efc;br%22	https://okstartups.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-js/lottie.min.js?ver=4.10.33	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-js/lottie.minac9c.js	(from https://okstartups.com/)
13:17:14	71116/71116	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22115cc-664e2b37-bba1a36aeb1f3b88;br%22	https://okstartups.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-js/TweenMax.min.js?ver=4.10.33	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-js/TweenMax.minac9c.js	(from https://okstartups.com/)
13:17:14	26812/26812	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2268bc-664e2b37-c82cf763ab079e9f;br%22	https://okstartups.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-js/motionpath.min.js?ver=4.10.33	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-js/motionpath.minac9c.js	(from https://okstartups.com/)
13:17:14	82707/82707	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2214313-664e2b37-6969fa46d9b1c62b;br%22	https://okstartups.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-js/premium-addons.min.js?ver=4.10.33	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-js/premium-addons.minac9c.js	(from https://okstartups.com/)
13:17:14	44222/44222	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22acbe-664e2b37-454fda8e3350b7b4;br%22	https://okstartups.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-js/slick.min.js?ver=4.10.33	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-js/slick.minac9c.js	(from https://okstartups.com/)
13:17:15	4997/4997	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%221385-665371bc-25aa09a7f15399c5;br%22	https://okstartups.com/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.21.8	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/plugins/elementor/assets/js/webpack.runtime.min3cad.js	(from https://okstartups.com/)
13:17:15	63275/63275	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22f72b-665371bc-6d58674b7b9743f7;br%22	https://okstartups.com/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.21.8	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/plugins/elementor/assets/js/frontend-modules.min3cad.js	(from https://okstartups.com/)
13:17:15	21438/21438	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2253be-661d95ea-28941713a11da788;br%22	https://okstartups.com/wp-includes/js/jquery/ui/core.min.js?ver=1.13.2	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-includes/js/jquery/ui/core.min3f14.js	(from https://okstartups.com/)
13:17:15	39972/39972	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%229c24-665371bc-cdfc4fd6bd569bc0;br%22	https://okstartups.com/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.21.8	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/plugins/elementor/assets/js/frontend.min3cad.js	(from https://okstartups.com/)
13:17:16	681/681	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%222a9-662f3083-91709b978ec2fb1d;br%22	https://okstartups.com/wp-content/plugins/elementskit-lite/widgets/init/assets/js/animate-circle.min.js?ver=3.1.3	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/plugins/elementskit-lite/widgets/init/assets/js/animate-circle.min583f.js	(from https://okstartups.com/)
13:17:16	18774/18774	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%224956-662f3083-e8b9ea4ea418519f;br%22	https://okstartups.com/wp-content/plugins/elementskit-lite/widgets/init/assets/js/elementor.js?ver=3.1.3	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/plugins/elementskit-lite/widgets/init/assets/js/elementor583f.js	(from https://okstartups.com/)
13:17:16	1128284/1128284	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2211375c-664e2b37-9d52f377b6c06d9a;br%22	https://okstartups.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-js/fontawesome-all.min.js?ver=4.10.33	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-js/fontawesome-all.minac9c.js	(from https://okstartups.com/)
13:17:16	37995/37995	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22946b-659e43ce-41dad2fa5fd823f8;br%22	https://okstartups.com/wp-content/plugins/elementskit/widgets/init/assets/js/elementor.js?ver=3.5.0	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/plugins/elementskit/widgets/init/assets/js/elementor3b71.js	(from https://okstartups.com/)
13:17:17	7224/7224	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%221c38-659e43cd-42c19c1f3dbcb824;br%22	https://okstartups.com/wp-content/plugins/elementskit/modules/sticky-content/assets/js/elementskit-sticky-content.js?ver=3.5.0	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/plugins/elementskit/modules/sticky-content/assets/js/elementskit-sticky-content3b71.js	(from https://okstartups.com/)
13:17:17	22696/22696	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2258a8-659e43cd-ef173e398eea9d06;br%22	https://okstartups.com/wp-content/plugins/elementskit/modules/particles/assets/js/particles.min.js?ver=3.5.0	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/plugins/elementskit/modules/particles/assets/js/particles.min3b71.js	(from https://okstartups.com/)
13:17:18	973/973	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%223cd-659e43cd-a222e8b669fba644;br%22	https://okstartups.com/wp-content/plugins/elementskit/modules/particles/assets/js/ekit-particles.js?ver=3.5.0	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/plugins/elementskit/modules/particles/assets/js/ekit-particles3b71.js	(from https://okstartups.com/)
13:17:18	7605/7605	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%221db5-659e43cd-24d0985248f8f88d;br%22	https://okstartups.com/wp-content/plugins/elementskit/modules/parallax/assets/js/parallax-admin-scripts.js?ver=3.5.0	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/plugins/elementskit/modules/parallax/assets/js/parallax-admin-scripts3b71.js	(from https://okstartups.com/)
13:17:18	269/269	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2210d-659e43cd-d455166708488763;;;%22	https://okstartups.com/wp-content/plugins/elementskit/modules/wrapper-link/assets/js/wrapper.js?ver=3.5.0	C:/My%20Web%20Sites/final-year-project/okstartups.com/wp-content/plugins/elementskit/modules/wrapper-link/assets/js/wrapper3b71.js	(from https://okstartups.com/)
